ProductCode|ProductName|ProductAlternateName|ProductType|ProductSubType|MarketCode|ProductFamily|ProductBrand|ProductCategory|ProductStatus|ProductDesc|ProductLevel|ProductStartDate|ProductEndDate|BatchRefreshDate|BatchID|FileDate|IsActive
A9580-O0-B70|ICE, PET; EVOH, PA; VLDPE Seal Layer||Rollstock||APAC||||Active|PET / Tie / PA / EVOH / PA / Tie / VLDPE-LDPE Seal Layer [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.2170|20200219060224.IF005.PD01D.dat|20200219060224|Y
K7574-I4-LSA|Matte OL/AlOx OPET/ink/White OPET/OPA/PP||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3450|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L1834-G0-MFC|OPET/Ink/EVOH-EVA  EZP (800g/in) (LS)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3470|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3252-A0-SDA|OPP Coex/Primer/Ink/AC/PEL/OPP Coex (Digital)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3850|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
K7574-I4-LSA|Matte OL/AlOx OPET/ink/White OPET/OPA/PP||Pouch/Bag-NonShrink||APAC||||Active|Matte OL/48ga AlOx OPET/ink/adh/92ga white OPET/adh/60ga OPA/adh/2.7mil PP Gusset 48ga AlOx OPET/adh||2016-01-01|9999-12-31|2020-03-07 03:27:31.3940|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1834-G0-MFC|OPET/Ink/EVOH-EVA  EZP (800g/in) (LS)||Rollstock||APAC||||Active|Laser Score: 48ga OPET / ink / adh / 2.0 mil LDPE-EVOH-EVA EZ Peel sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4750|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1851-I0-SNZ|die cut / label Print at subcontractor||Rollstock||APAC||||Active|48 ga OPET/ink/adh/2.5 mil EVOH-LLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3710|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3252-A0-SDA|OPP Coex/Primer/Ink/AC/PEL/OPP Coex (Digital)||Rollstock||APAC||||Inactive|70ga OPP Coex / Primer / Digital Ink / AC / 7# LDPE / 70ga OPP Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5060|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3806-O0-KNX|4.58 mil OPET/LLDPE (Prelam)||Rollstock||APAC||||Inactive|48 ga OPET/adh/4 mil LLDPE Sealant (Prelam)  Difference: MFG ID, Cure Time, Adh weight and QA||2016-01-01|9999-12-31|2020-03-07 03:27:31.1300|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7214-F0-IFD|Ext Lam; IntegraScore; BOPA/PA-EVOH-EVA sealant||Rollstock||APAC||||Active|Integra-Scored: 48 ga BOPA / ink / AC /  PEL / 1.75 mil PA-EVOH-EVA coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5170|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7299-O0-NRA|PRESS LAMINATION||Rollstock||APAC||||Inactive|Tactile coating / 48ga OPET/ ADH/4 mil EVOH PE EZ peel sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.5270|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8032-G0-NFA|PC Items using Metallized Print||Rollstock||APAC||||Active|OPV / INK / 48 ga metallized OPET / adh / 2.0 mil LDPE/LLDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5400|20200219060224.IF005.PD01D.dat|20200219060224|Y
L9019-E0-LFA|Adh Lam; OPET/MetOPET/LLDPE|43ga OPET/Ink/Adh/43ga MetOPET/Adh/1.5mil PE Print|Rollstock||APAC||||Active|44ga OPET / ink // 44ga Met OPET // 1.5 mil LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.5520|20200219060224.IF005.PD01D.dat|20200219060224|Y
MJ00-9798-I|OPET  / Adh / White EVOH Coex|48ga OPET/Adh/2.5mil White EVOH Print|Rollstock||APAC||||Active|48ga OPET / Adh / 2.50mil white EVOH Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.6610|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4937-H0-WF2|CLEAR-TITE 4932-H [cream] Bags||Pouch/Bag-Shrink||APAC||||Active|S4937-H0-U02, printed end-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.6010|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5004-2A-XM0|Black Monolayer CPET Melt to Mold|29.5g Black Encompass.TM CPET Tray|Trays||APAC||||Active|CPET / 13.8% IM / 2.4% Black / 30% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6360|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5004-2A-XM0|Black Monolayer CPET Melt to Mold|29.5g Black Encompass.TM CPET Tray|Tray||APAC||||Active|CPET / 13.8% IM / 2.4% Black / 30% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5460|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W19-000055|VF: (OL) / Ink / LLDPE UVI||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6760|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1378-D0-A31|1.25 mil WHITE LLDPE-EVA-LLDPE COEX, HSL||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.0840|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1391-D2-RFA|E02-999B0-D2_ SWS_55-60||Rollstock||APAC||||Active|Ink / 1.35 mil PE||2016-01-01|9999-12-31|2019-11-09 10:34:37.1060|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W16-000471|OL/ OPET/Ink /Met PET/ mLLDPE EZ tear||Rollstock||APAC||||Active|Matte OL / 48ga. OPET / Ink / Adh / 48ga Met PET / Adh / 3 mil EZ Tear mLLDPE coex (A4073)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6690|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001029|AlOx OPET / EVOH EVA EZP (1100 g/in)||Rollstock||APAC||||Active|48 ga AlOx OPET / adh / 3.0 mil EVOH EVA EZ PEEL Sealant (1100 g/in)||2016-01-01|9999-12-31|2020-03-07 03:27:31.7220|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001362|HIgh barrier Non-form with EZ-PEEL EVA (500 g/in)||Rollstock||APAC||||Inactive|48 ga OPET / adh / 2 mil EVOH EZ PEEL EVA sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3260|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001362|HIgh barrier Non-form with EZ-PEEL EVA (500 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5670|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W16-001524|Release PET/ Ink / Adh / Met OPP / CS||Rollstock||APAC||||Inactive|92ga Release PET/ Ink / Adh / 65ga Met OPP / CS||2016-01-01|9999-12-31|2020-03-07 03:27:31.6820|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000700|Cargill Two Burger Tray||Trays||APAC||||Inactive|25 mil OPET/ Adh/ 2 mil EVOH- EVA peelable sealant (4532-G)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6940|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000700|Cargill Two Burger Tray||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5940|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000818|Opet/ adh/ EVOH-LLDPE||Rollstock||APAC||||Inactive|60 ga OPET / adh / 4.0 mil EVOH-LLDPE coex (X183-5591-B)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4610|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000818|Opet/ adh/ EVOH-LLDPE||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5960|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001385|Pouch:OPET/EVOH-mPE  (LS)||Pouch/Bag-NonShrink||APAC||||Inactive|Pouch: Laser Score / 48ga OPET / Adh / 3.5 mil MDPE-EVOH-mPE Coex (W17-001387)||2016-01-01|9999-12-31|2020-03-07 03:27:31.7010|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001385|Pouch:OPET/EVOH-mPE  (LS)||Pouch/Bag-NonShrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6110|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000066|Foil/Peelable coex||Rollstock||APAC||||Inactive|Primer/ 150 ga foil / EAA/ Appeel sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3180|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000066|Foil/Peelable coex||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6190|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000561|Collapsed bubble, OL/Ink/LLDPE- EVOH-PA-LLDPE||Rollstock||APAC||||Inactive|OL / ink / treated mLLDPE / Tie / PA /EVOH / PA / Tie /-mLLDPE seal layer||2016-01-01|9999-12-31|2020-03-07 03:27:31.2450|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000561|Collapsed bubble, OL/Ink/LLDPE- EVOH-PA-LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6350|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001001|Non-forming EVOH with EZ PEEL EVA (1100 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6510|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001119|OPET/ink/OPET/Split EVOH collapsed bubble||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6560|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001290|OM Deli Fresh - Ionomer Base Print||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6640|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000679|OPA/Ink/OPA/LLDPE||Rollstock||APAC||||Inactive|60ga OPA / Ink / Adh / 60ga OPA / Adh / 6.5 mil  LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4460|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000679|OPA/Ink/OPA/LLDPE||Rollstock||APAC||||Active|60ga OPA / Ink / Adh / 60ga OPA / Adh / 6.5 mil  LLDPE||2016-01-01|9999-12-31|2019-11-09 10:34:37.6390|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001001|Non-forming EVOH with EZ PEEL EVA (1100 g/in)||Rollstock||APAC||||Inactive|48 ga OPET / adh / 2.5 mil EVOH-EVA EZ-PEEL sealant  Sealant is W18-001076 (A7048-I0-A91)||2016-01-01|9999-12-31|2020-03-07 03:27:31.7100|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001119|OPET/ink/OPET/Split EVOH collapsed bubble||Rollstock||APAC||||Inactive|48ga OPET / ink / adh / 48ga OPET / adh / 3.25 mil split EVOH collapsed bubble||2016-01-01|9999-12-31|2020-03-07 03:27:31.4850|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001290|OM Deli Fresh - Ionomer Base Print||Rollstock||APAC||||Inactive|17 mil APET / Primer / 2 mil EVOH-Ionomer EZ Peel||2016-01-01|9999-12-31|2020-03-07 03:27:31.7130|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001452|3.5mil LLDPE||Rollstock||APAC||||Inactive|LLDPE-LDPE Seal Layer, Zero slip, Corona [A1003, A1029, A1026, A1015]||2016-01-01|9999-12-31|2020-03-07 03:27:31.1150|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001452|3.5mil LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6720|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W19-000328|OPET / Ink / Adh / Met PE (BHT)||Pouch/Bag-NonShrink||APAC||||Active|48ga OPET / Ink / Adh / 1.25mil Met PE (BHT)||2018-01-01|2019-06-23|2020-03-07 03:27:31.4520|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000328|OPET / Ink / Adh / Met PE (BHT)||Rollstock||APAC||||Active|48ga OPET / Ink / Adh / 1.25mil Met PE (BHT)||2018-01-01|2019-06-23|2019-11-29 11:47:27.0330|20191029061010.IF005.PD01D.dat|20191029061010|N
XGB-05261-33|SHRINK; 1.25mil LDPE-LLDPE-HDPE-CaCO3 COEX, MSL||Rollstock||APAC||||Active|LDPE / LLDPE-LDPE-HDPE-CaCO3 / LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.7240|20200219060224.IF005.PD01D.dat|20200219060224|Y
Z1004-A0-RFA|0.48 mil 2278.0A Embossed White PE Print SBV-KC use only|Ink/0.48mil Embossed White PE Print|Rollstock||APAC||||Inactive|Ink / 0.48mil  8790C 4500 Mocon Embossed White PE Print||2016-01-01|9999-12-31|2020-03-07 03:27:30.8500|20200219060224.IF005.PD01D.dat|20200219060224|Y
A0250-00-F00|Ionomer masterbatch; 10% slip; 25% antiblock||Compound||APAC||||Active|65% DuPont Ionomer  AD8273 25% Unimin MINBLOC HC1400 nepheline syenite 10% Croda CRODAMIDE 203 oleyl||2016-01-01|9999-12-31|2020-03-07 03:27:31.3680|20200219060224.IF005.PD01D.dat|20200219060224|Y
A0250-00-F00|Ionomer masterbatch; 10% slip; 25% antiblock||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:36.9550|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1334-F2-A10|1.85_LD.25 LMO_CL SH LS|1.85mil PE Shrink Print (535B0-F2)|Rollstock||APAC||||Active|LDPE-LMDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.9980|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000495|Ext Lam: Paper/Foil/LDPE ctd sealant||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5880|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000725|OPV / OPET/ Ink/ WPEL/ Foil/ Coex/ LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6400|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001292|OM Deli Fresh - Ionomer Mega Print||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6640|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1340-I0-A10|2.50_.912M LD.75 PINK SL/AB/PA_ PINK HS|2.5mil PE Print (572N3-I0)|Rollstock||APAC||||Active|Pink mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.0090|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1340-I0-A10|2.50_.912M LD.75 PINK SL/AB/PA_ PINK HS|2.5mil PE Print (572N3-I0)|Rollstock||APAC||||Active|mLLDPE-LDPE||2016-01-01|9999-12-31|2019-11-09 10:34:37.0570|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1453-E0-A31|1.50_.917M LD.2.1S/LD.25- HD -LLB/.917M _CL PAPR HS|1.5mil PE Print (C9854-E0)|Rollstock||APAC||||Active|mLLDPE-LDPE/ LDPE-HDPE-LLB / mLLDPE-LDPE  (A239)||2016-01-01|9999-12-31|2020-03-07 03:27:31.1500|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1453-E0-A31|1.50_.917M LD.2.1S/LD.25- HD -LLB/.917M _CL PAPR HS|1.5mil PE Print (C9854-E0)|Rollstock||APAC||||Active|mLLDPE-LDPE/ LDPE-HDPE-LLB / mLLDPE-LDPE||2016-01-01|9999-12-31|2019-11-09 10:34:37.1490|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1561-E0-RFA|Paper Overwrap: 1.5mil PE/Ink/(OL)||Rollstock||APAC||||Active|(Mica)1.50 mil LDPE-LLDPE COEX/INK (OL)||2016-01-01|9999-12-31|2020-03-07 03:27:31.5150|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1570-G0-RFA|(OL)/Ink/LDPE||Rollstock||APAC||||Active|(OL)/Ink / 2.00mil PE||2016-01-01|9999-12-31|2020-03-07 03:27:30.8470|20200219060224.IF005.PD01D.dat|20200219060224|Y
A4513-G0-A71|Antifog; EVOH; EVA seal layer (treated)||Rollstock||APAC||||Active|-VLDPE-LLDPE / TIE / EVOH / TIE / Antifog EVA Seal Layer, Corona [[4506]] Nate||2016-01-01|9999-12-31|2020-03-07 03:27:31.2030|20200219060224.IF005.PD01D.dat|20200219060224|Y
C02-572B0-G0|2.00_.912M LD.75 / LLB LD.75 / .912M LD.75_CL HS||Rollstock||APAC||||Active|mLLDPE-LDPE/LLDPE(B)-mLLDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2490|20200219060224.IF005.PD01D.dat|20200219060224|Y
C02-931B0-H0|2.25 mil mLLDPE-LDPE COEX, AB, PPA, HSL||Rollstock||APAC||||Active|mLLDPE-LDPE/mLLDPE-LDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6800|20200219060224.IF005.PD01D.dat|20200219060224|Y
C03-999B0-E0|1.5 mil EVA-LLDPE COEX, HSL||Rollstock||APAC||||Active|EVA-LLDPE/EVA-LLDPE/EVA-LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6820|20200219060224.IF005.PD01D.dat|20200219060224|Y
E00-C9224-B3|0.9 mil mLLDPE-HDPE-mLLDPE COEX, HSL||Rollstock||APAC||||Active|mLLDPE-HDPE / HDPE-LLDPE / mLLDPE-HDPE (A202)||2016-01-01|9999-12-31|2020-03-07 03:27:31.2590|20200219060224.IF005.PD01D.dat|20200219060224|Y
E02-C9672-H0|2.25 mil WHITE mLLDPE-LLDPE-mLLDPE COEX, HSL|2.25mil WHITE PE Print (C9672-H0)|Rollstock||APAC||||Active|mLLDPE/LLDPE-White LDPE/mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2810|20200219060224.IF005.PD01D.dat|20200219060224|Y
F7673-2A-GNA|Black; Semi-rigid; APET/EVOH-EVA Sealant|18mil Black APET/2mil EVOH-EVA Semi-Rigid Print|Rollstock||APAC||||Active|18 mil (8+10 mil) black APET blend / Primer / 2 mil EVOH EVA sealant [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.3280|20200219060224.IF005.PD01D.dat|20200219060224|Y
G3321-00-SNA|OPP||Rollstock||APAC||||Active|0.79mil  OPP||2016-01-01|9999-12-31|2020-03-07 03:27:31.4970|20200219060224.IF005.PD01D.dat|20200219060224|Y
G3321-00-SNA|OPP||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3370|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3927-G0-IFC|OPET/ Ink/EVA-PE (LS)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3880|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MB00-0321|OPP||Rollstock||APAC||||Active|0.79mil  OPP||2016-01-01|9999-12-31|2020-03-07 03:27:31.6610|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001363|OL/Ink/Opet/EVOH-EVA EZP (500 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5670|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L1231-G0-GNA|Ext Ctg; EZ-peel (950 g/in), non-form; PA/EVOH-Ionomer seal|0.75mil PA/2mil EVOH-Ionomer EZ Peel®|Rollstock||APAC||||Active|Slip Coat / 0.75 mil PA / 2.0 mil EVOH Ionomer Sealant with EZ PEEL [1229]||2016-01-01|9999-12-31|2020-03-07 03:27:31.3500|20200219060224.IF005.PD01D.dat|20200219060224|Y
L1912-K0-MNA|High Barrier Non-form, Ionomer sealant, plain||Rollstock||APAC||||Active|48 ga OPET / adh / 3 mil EVOH-Ionomer coex (4555-K)||2016-01-01|9999-12-31|2020-03-07 03:27:31.3790|20200219060224.IF005.PD01D.dat|20200219060224|Y
L2588-G0-KNA|Adh Lam; PVdC ctd OPET/LDPE- LLDPE Sealant|50ga PVdC-OPET/Adh/2mil PE Print|Rollstock||APAC||||Active|50 ga PVdC Coated OPET / adh / 2 mil LDPE-LLDPE Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4010|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3213-K0-MFA|OPET / Ink / Adh / White HD-LD-EVA Coex|48ga OPET/Ink/Adh/3mil White HD-PE-EVA Print|Rollstock||APAC||||Active|48ga OPET/Ink/Adh/3.00 mil White HD-LD-EVA EZ-Peel||2016-01-01|9999-12-31|2020-03-07 03:27:31.4300|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3213-K0-MFA|OPET / Ink / Adh / White HD-LD-EVA Coex|48ga OPET/Ink/Adh/3mil White HD-PE-EVA Print|Rollstock||APAC||||Active|48ga OPET / Ink / Adh / 3.00mil White HD-LD-EVA Coex||2016-01-01|9999-12-31|2019-11-09 10:34:37.3820|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3927-G0-IFC|OPET/ Ink/EVA-PE (LS)||Rollstock||APAC||||Active|Laser Score / 48 ga OPET / ink / AC / PEL / 2.0 mil EVA-PE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4640|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5139-E2-JRA|White; Ext Lam; EZ-Peel; OPET/Foil/HDPE-EVA|48ga OPET/Ink/White PE/25ga Foil/PE/1.6mil HDPE-EVA EZ Peel®|Rollstock||APAC||||Active|48 ga OPET / ink / Primer / White LDPE - EAA / 25 ga Foil / EAA-LDPE / 1.6 mil HDPE-EVA Peelable sea||2016-01-01|9999-12-31|2020-03-07 03:27:31.6350|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5248-D0-JRA|White;Ext Lam;OPP/Foil/mLLDPE ctd sealant||Rollstock||APAC||||Active|40 ga OPP/ink/primer/WPEL-EAA/27.5 ga Foil/EAA-LDPE-mLLDPE coated sealant||2018-01-01|9999-12-31|2020-03-07 03:27:31.6530|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5248-D0-JRA|White;Ext Lam;OPP/Foil/mLLDPE ctd sealant||Rollstock||||||Active|40 ga OPP/ink/primer/WPEL-EAA/27.5 ga Foil/EAA-LDPE-mLLDPE coated sealant||2018-01-01|9999-12-31|2020-01-31 08:44:34.9210|20200124120147.IF005.PD01D.dat|20200124120147|N
L7177-G0-IFZ|CURPOLENE OPP/ ink / PEL/ LLDPE- zipper||Rollstock||APAC||||Active|75 ga OPP / ink / AC / PEL / 2 mil mLLDPE coex + inno-lock zipper||2016-01-01|9999-12-31|2020-03-07 03:27:31.5130|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8146-O0-KFA|AdhLam: BON/adh/EVOH-LLDPE Coex|60ga BON/Ink/Adh/4mil EVOH-PE Print|Rollstock||APAC||||Active|60 ga BON / (primer)/Ink / adh / 4.0 mil EVOH-LLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5440|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8146-O0-KFA|AdhLam: BON/adh/EVOH-LLDPE Coex|60ga BON/Ink/Adh/4mil EVOH-PE Print|Rollstock||APAC||||Active|60 ga BON / Ink / adh / 4.0 mil EVOH-LLDPE coex||2016-01-01|9999-12-31|2019-11-09 10:34:37.4580|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001299|OL/ OPET/Ink /Met PET/ mLLDPE EZ tear||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001343|matte VSP; EVOH; EZ Peel EVA Seal Layer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6670|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W19-000101|matte VSP; EVOH; EVA Seal Layer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6780|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MG00-A426-E|OPET / Ink / Adh / white LLDPE-LMDPE Coex||Rollstock||APAC||||Inactive|48ga OPET / Ink / Adh / 1.50mil white LLDPE-LMDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4570|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A799-I|Pouch: OPET / Ink / Adh /  LLDPE-MDPE Coex||Pouch/Bag-NonShrink||APAC||||Inactive|Pouch: 48ga OPET / Ink / Adh / 2.50mil LLDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A799-I|Pouch: OPET / Ink / Adh /  LLDPE-MDPE Coex||Pouch/Bag-NonShrink||APAC||||Active|Pouch: 48ga OPET / Ink / Adh / 2.50mil LLDPE Coex||2016-01-01|9999-12-31|2019-11-09 10:34:37.5090|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
P0516-00-OFA|Wax Ctg: OPET/LDPE/wax (P-0516)|48ga OPET/Ink/PE/HSC|Rollstock||APAC||||Active|OPET / ink / 7# LDPE / 41# HSC / 5# Starch||2016-01-01|9999-12-31|2020-03-07 03:27:31.5670|20200219060224.IF005.PD01D.dat|20200219060224|Y
P0516-00-OFA|Wax Ctg: OPET/LDPE/wax (P-0516)|48ga OPET/Ink/PE/HSC|Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5160|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S701-OHX-WN5|ABP bags, single-side [top][5'' header], 7-Layer Base Print|Use CSP Tradename|Pouch/Bag-Shrink||APAC||||Inactive|S701-OHX-HN5, single-side [top] lamination, side-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.6100|20200219060224.IF005.PD01D.dat|20200219060224|Y
S701-OHX-WN5|ABP bags, single-side [top][5'' header], 7-Layer Base Print|Use CSP Tradename|Pouch/Bag-Shrink||APAC||||Active|S701-OHX-HN5, single-side [top] lamination, side-sealed bags||2016-01-01|9999-12-31|2019-11-09 10:34:37.5360|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
T5006-2L-XM0|Black Monolayer CPET Melt to Mold||Trays||APAC||||Active|CPET / 13.8% IM / 2.1% Black / 30% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6400|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5006-2L-XM0|Black Monolayer CPET Melt to Mold||Tray||APAC||||Active|CPET / 13.8% IM / 2.1% Black / 30% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5470|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W16-001363|OL/Ink/Opet/EVOH-EVA EZP (500 g/in)||Rollstock||APAC||||Inactive|OL / ink / 48ga OPET / adh / 2 mil EVOH EZ PEEL EVA Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.6760|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001525|Black Monolayer CPET Melt to Mold||Rollstock||APAC||||Inactive|CPET / 5% IM / 2.1% Black / 0% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.2200|20200219060224.IF005.PD01D.dat|20200219060224|Y
